"year","ADID","CreativeUrl","Currency.Code","Spend","Impressions","StartDate","EndDate","OrganizationName","BillingAddress","CandidateBallotInformation","PayingAdvertiserName","CommitteeName","CommitteeIdentificationNumber","DisclosureNameOfCommittee","AdvertisingJurisdiction","Gender","AgeBracket","CountryCode","Regions..Included.","Regions..Excluded.","Electoral.Districts..Included.","Electoral.Districts..Excluded.","Radius.Targeting..Included.","Radius.Targeting..Excluded.","Metros..Included.","Metros..Excluded.","Postal.Codes..Included.","Postal.Codes..Excluded.","Location.Categories..Included.","Location.Categories..Excluded.","Interests","OsType","Segments","Language","AdvancedDemographics","Targeting.Connection.Type","Targeting.Carrier..ISP.","CreativeProperties","id","text"
2021,"643b72f5a8493738cae38904fd360d303e3360592a7ec414fd164f69eb932643","https://www.snap.com/political-ads/asset/4365e3e6e849a48e16e1750b001a9177126a64f59a8dd7a7d88ad49925d7cd1e?mediaType=png","USD",4,399,"2021/03/01 18:51:06Z",NA,"Chong and Koster","1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",NA,"NARAL Pro-Choice America",NA,NA,NA,NA,"FEMALE","18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin Music Fans",NA,NA,"en",NA,NA,NA,"web_view_url:https://secure.ngpvan.com/IJVxNl0OEUuH9qb0R1_H5A2?ms=CK.NAR.FY21.SC.Momnibus.A01.LatinMusicFans.FE.18p.P01",4424,"NARAL PRO - CHOICE AMERICA It's time to prioritize reproductive health and freedom for people of color © Swipe Up to Add Your Name ^"
2021,"ac6b56f2cb75a076d2ae14701b26d673fe9f4e500921696a526bdab3c2460caf","https://www.snap.com/political-ads/asset/a6719692d3ec2722431880bb7dded06f34fbfb74f68a457455c20f258af5a5d2?mediaType=png","USD",9,699,"2021/01/22 19:47:07Z",NA,"Chong and Koster","1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",NA,"NARAL Pro-Choice America",NA,NA,NA,NA,"FEMALE","18-35","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"web_view_url:https://secure.ngpvan.com/Utm172vG7UC-KR9cca493A2?ms=CK.NAR.ACQ21.SC.BidenDemands.P05",4279,"Tell The Biden - Harris Administration to Advance Reproductive Freedom ADD YOUR NAME NARAL PRO - CHOICE AMERICA"
2020,"bf061faab3e80670cd149530c7f13aaf2ea11604fd963c9c467122b10a1b97f1","https://www.snap.com/political-ads/asset/503fd47d4176b4a59092cfa0788f6091fc311c21878087e7c066b7f31b20438a?mediaType=png","USD",467,70740,"2020/10/21 22:32:53Z","2020/11/04 00:59:59Z","Chong and Koster","1707 L St NW Suite 950,Washington,20036,US",NA,"Voter Participation Center",NA,NA,NA,NA,NA,"18+","united states","Arizona,New Mexico,Utah,Nevada,California",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://www.voterparticipation.org/dropbox-locations/?utm_source=BC20&utm_medium=snapchat&utm_campaign=CK-VPC-BC20-SC-VPC.B01-AZ-AZML-C01_T01_D00_P04",2780,"MAIL OR DROP OFF YOUR BALLOT VOTER PARTICIPATION CENTER"
2022,"9d540ffec354ebb39cd3c4a49b6e9ea0fa5d6feaa92a1c3cb6b779d3c4096e04","https://www.snap.com/political-ads/asset/f6c9b6a46d72a909e5dc6bad02c8848c1cff2df32221d626dfe5509f9affb678?mediaType=png","USD",451,72977,"2022/09/20 19:31:36Z","2022/10/19 03:59:00Z","Chong and Koster","1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",NA,"PPFA",NA,NA,NA,NA,"FEMALE","18-35","united states",NA,NA,NA,NA,NA,NA,"Orlando - Daytona Beach - Melbourne,Tampa - St. Petersburg (sarasota),Ft. Myers - Naples",NA,NA,NA,NA,NA,NA,NA,"Provided by Advertiser","es",NA,NA,NA,"web_view_url:https://www.plannedparenthood.org/es/obten-atencion/nuestros-servicios?utm_source=Snapchat&utm_medium=Snap&utm_campaign=CK.PPFA.ReassuranceFall22.SC.Spanish.SPs.FL.FE.18_35.Snap.static.YourCare",6016,"TU SALUD ES NUESTRA PRIORIDAD . CONOCE MÁS נה"
2020,"269c36cbb3332886338f8a884700eba4b42f66d4b895384dd076e62a3fd8ee3f","https://www.snap.com/political-ads/asset/acb92bb416528e06eba26bf6a9d37a989b72bc943a5b3a4e663db6b62f662d20?mediaType=png","USD",56,13672,"2020/10/29 21:00:00Z","2020/11/03 22:00:00Z","Lockwood Strategy","1140 3rd St. NW,Washington,20002,US","Show Up To Vote","PACRONYM",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://www.showuptovote.com/make-a-plan?utm_source=snap&utm_medium=paid-awr&utm_campaign=svi-go-sp&utm_term=mi-go-v&utm_content=792D8611",3200,"РОНА VOTE VOTE РОНА Who voted in your area ? VOTE TUESDAY NOVEMBER 3"
2024,"1816d108c7349c89dfa1b504916cf78d152a8ed7049b17c1a678d63c0cdadd0c","https://www.snap.com/political-ads/asset/028239bd7341b177fb62a5205f53685a5bc8035a607443b70dfef806b1bc83ed?mediaType=png","USD",849,156938,"2024/08/01 20:59:14Z","2024/11/06 04:59:00Z","Mary Peltola for Congress","US","Mary Peltola","Mary Peltola for Congress",NA,NA,NA,NA,NA,"18+","united states","Alaska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://marypeltola.com/mary-says-family?utm_source=Snapchat&utm_medium=Ads",7331,"MY House Mary Says Datagon "" Alaska's working families deserve a Representative who has walked in their shoes . "" FAMILY Mary Peltola for CONGRESS LL.Bean"
2020,"a3a0ab7a08370eacb727e51be142bb317669f56fc35e84720dcfd4c9c320d6f9","https://www.snap.com/political-ads/asset/db8fdd31005c72971353d8f822e59064d4cd2693908281607d692277d357315b?mediaType=png","USD",62,7052,"2020/10/23 20:25:05Z","2020/11/03 04:59:05Z","Leaders Igniting Transformation","US",NA,"Leaders Igniting Transformation",NA,NA,NA,NA,NA,"18-35","united states","Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Collegiates,Hipsters & Trendsetters,Concert & Festival Goers,Dance & Electronic Music Fans,Hip-Hop Music Fans,Indie & Alternative Music Fans,Latin Music Fans,Pop Music Fans,Punk & Metal Fans,Rock Music Fans,Soul & R&B Fans,World Music Fans,News Watchers,Outdoor & Nature Enthusiasts,Sneakerheads",NA,"Provided by Advertiser",NA,"Education (Bachelor Degree),Education (High School Diploma),Education (Some College)",NA,NA,"web_view_url:https://secure.everyaction.com/GunHgljKt0m02yk9_7drUA2",2667,"HEY YOU . VOTE EARLY"
2020,"c15b01fa5cbb40db9c0019b34832adb744b80c88ca0fd9504527582469c4daf3","https://www.snap.com/political-ads/asset/e3ebbd2818a7a8a5790a79986c903e22f4bdaa9d87a18e1904b106188636a9c6?mediaType=png","USD",1673,148518,"2020/10/17 19:07:26Z","2020/11/03 22:00:00Z","Assemble The Agency","1001 Connecticut Ave NW Suite 350,Washington,20036,US",NA,"Future Majority",NA,NA,NA,NA,NA,"18-29","united states","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deep_link_uri:snapchat://games/launch?app_id=7b5157c1-2215-421c-a56a-c1ed4d66bf0e,deep_link_android_app:https://play.google.com/store/apps/details?id=com.snapchat.android,deep_link_ios_app:https://apps.apple.com/app/id447188370",2706,"Paid for by Future Majority , Inc. www.futuremajority.org . WANT TO VOTE BY MAIL IN OHIO ? REQUEST YOUR ABSENTEE BALLOT NOW !"
2025,"791c767042e178a795236408cd249369f7ce141431139ba8376ce49cf07e84f1","https://www.snap.com/political-ads/asset/fd3ddb1cb8c0ed3684ff79b62ab19e0ac58faf953d998ef72c3aaeec6b72d0fa?mediaType=png","USD",61,3939,"2025/11/04 16:24:42Z","2025/12/11 04:58:00Z","Ben and Jerry s Homemade Inc","530 Community Drive,South Burlington,05403,US",NA,"Ben & Jerry's",NA,NA,NA,NA,NA,"18-44","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advocates & Activists,Green Living Enthusiasts,Hipsters & Trendsetters,Political News Watchers,Philanthropists,Collegiates",NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://activism.benjerry.com/page/176503/action/1?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=BJ-WITHIN_Q325_Activism_Conversion&utm_term=ActivismInterests&utm_content=static&utm_objective=convert&utm_root=d&",8265,"IT TAKES ALL OF US ACT NOW TO PROTECT TRANS CARE"
2021,"fd9afc3857a7a2d32ce4c47ec7b9a7c8e49eaf005072ccf040853e9c29e529e6","https://www.snap.com/political-ads/asset/c928396176911d0d7b159af12f5b02c85f7adb0c5d702f2f909582c36d3da70f?mediaType=png","USD",43,6183,"2021/08/27 20:18:47Z","2021/10/20 03:59:59Z","Chong and Koster","1707 L St NW Suite 950,Washington,20036,US",NA,"Voter Participation Center",NA,NA,NA,NA,NA,"18-45","united states",NA,NA,NA,NA,NA,NA,NA,NA,"22067,22904,23523,23504,23232,23224,23607,23222,23460,23223,23708,23709,23298,23704,23513,23219,24017,23234,23220,23605,23324,23801,23075,23661,23666,23803,23889,23663,22191,23511,22026,23502,23856,23805,23868,23604,23250,24011,22172,23231,23702,20166,24016,23608,23847,23225,23307,23509,23701,20109,22312,22311,23227,22476,22193,23603,22204,23510,24501,22134,22211,23867,22079,20121,23669,23707,23459,23416,23844,22304,22150,22209,23517,23890,22203,22306,23703,22201,23462,23505,22041,23325,23508,23230,24504,22303,23294,23882,24565,23228,23030,23434,22206,23821,23357,22903,23860,23453,23839,23420,23665,23004,20164,23827,22401,23602,23920,22202,23828",NA,NA,NA,NA,NA,"Provided by Advertiser","en",NA,NA,NA,"web_view_url:https://www.voterparticipation.org/campaign-os/?utm_source=VBM21-SC-StateLang&utm_campaign=CK-VPC-VBM21-SC-COS.StateLang-VA-Zip65-BO-18p-C01_T00_D00_P03",3721,"VOTE BY MAIL"
2022,"3f46ef5160d6c4c1819e46a41b4883b2e6c761c73f3a98fabfa3f4ad0ce36797","https://www.snap.com/political-ads/asset/c01719d7ef4736b549e4953afda0d49ae7416e0d46ea704f7cae473a1ddb5bce?mediaType=png","USD",16015,767684,"2022/10/02 17:36:37Z","2022/11/08 04:59:00Z","Leaders Igniting Transformation","2201 N. Martin Luther King Dr,Milwaukee,53212,US",NA,"Leaders Igniting Transformation",NA,NA,NA,NA,NA,"17-34","united states","Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"targetsmart_01,targetsmart_19,targetsmart_20",NA,NA,NA,NA,NA,NA,"web_view_url:https://secure.everyaction.com/Uu0kSBsuK0CmY8l0B1A5qA2?utm_medium={{adSet.name}}",5046,"PLEDGE TO VOTE LEADERS IGNITING TRANSFORMATION KEEP BUILDING POLITICAL POWER FOR YOUNG , BLACK AND BROWN PEOPLE IN WISCONSIN CORETTA SCOTT KING NGELA DAVIS PLEDGE TO *** INTE Leaders Igniting Transformation Education Fund"
2022,"d32374d88b75bf9a8d5bab524b8c35fd041a3ce84169b14b5b6e8de9ab2b0485","https://www.snap.com/political-ads/asset/ad0f1ee3b17cc6a4378341c56d17723aca96ce942af8f4868eb64c998b291676?mediaType=png","USD",54,6296,"2022/10/05 21:27:57Z","2022/11/09 01:00:00Z","Wavelength Strategy","US","Catherine Cortez Masto for Senate","Catherine Cortez Masto",NA,NA,NA,NA,NA,"18+","united states","Nevada",NA,NA,NA,NA,NA,NA,NA,NA,"89109",NA,NA,"targetsmart_16,targetsmart_14",NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://iwillvote.com/?state=NV",4868,"YOUR VOTE IS YOUR VOICE . ALL NEVADANS GET THEIR BALLOTS THIS MONTH . IWILLVOTE.COM/NV 775-877 - VOTE PLAY YOUR PART . PAID FOR BY CATHERINE CORTEZ MASTO FOR SENATE"
2021,"8f26b1aa75adbf2edde64a7dc6f1cf746ff64367485a985b34169c427789ff60","https://www.snap.com/political-ads/asset/69d34aed517a704dfb0766ef08601bd4923e5f076d4f25818ea8a6b7a62ed019?mediaType=png","USD",53,4522,"2021/01/28 19:23:31Z",NA,"Chong and Koster","1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",NA,"NARAL Pro-Choice America",NA,NA,NA,NA,"FEMALE","18-35","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"web_view_url:https://secure.ngpvan.com/Utm172vG7UC-KR9cca493A2?ms=CK.NAR.ACQ21.SC.BidenDemands.P01",3975,"Tell The Biden - Harris Administration to Advance Reproductive Freedom ADD YOUR NAME NARAL PRO - CHOICE AMERICA"
2020,"624a0bf3ff26d1da09f0d28079914e28896575b6a4dbfeb26e236f621eba18b4","https://www.snap.com/political-ads/asset/6752bb27ae191826ed9e653daafcc27f10b5e36e2da5c7ffeb0e63f010aaf810?mediaType=png","USD",8548,3339965,"2020/07/28 22:29:28Z",NA,"Chong and Koster","1707 L St NW Suite 950,Washington,20036,US",NA,"Voter Participation Center",NA,NA,NA,NA,NA,"18-45","united states","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://register.rockthevote.com/registrants/new?partner=38471&source=CK-VPC-OVR20-SC-RTV.C02-FL-LALPIXEL-BO-18.45p-C01_T01_D00_P01",1951,"SWIPE UP TO REGISTER TO VOTE IN THE PRESIDENTIAL ELECTION ! FLO RIDA REGISTER TO VOTE"
2022,"5c94228564e2f484ebf35636d26a6414f89ec3a5b6e23ad37c230ace04829905","https://www.snap.com/political-ads/asset/4df7ea9ba5d93143be1e10ea0fae0d8d8de7cdce73838b49f95cb55862c53b26?mediaType=png","USD",122,8969,"2022/03/29 12:00:00Z","2022/04/05 21:00:00Z","Democratic National Committee","131 16th Street NE,Washington,20003,US",NA,"Democratic National Committee",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"53206,53202,53205,53203,53212,53218,53210,53216,53211,53208,53225,53209,53224,53223,53233,53222,53207",NA,NA,NA,"Soul & R&B Fans",NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://iwillvote.com/locate/?state=wi&utm_source={{campaign.name}}&utm_medium={{ad.id}}&utm_campaign={{adSet.name}}&utm_content={{creative.headline}}",5461,"ELECTION DAY IS APRIL 5 FIND YOUR POLLING PLACE PAID FOR BY THE DEMOCRATIC NATIONAL COMMITTEE . WWW.DEMOCRATS.ORG . THIS COMMUNICATION IS NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE"
2024,"6b862a64b8e667ea1b815380ecc04fe387236ee341ffe6d914b12447c17fc70b","https://www.snap.com/political-ads/asset/dbf1e740fa83ea5e132d57f50d7af49d5efb89e8cbc4dde92140d7df9d9f30c7?mediaType=png","USD",6,583,"2024/11/12 05:49:19Z",NA,"NGO","17300 w 10 mile rd,southfield,48075,US",NA,"Life for Relief and Development",NA,NA,NA,NA,NA,"21+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ar",NA,NA,NA,"web_view_url:https://life.givecloud.co/product/135233/general-donation?utm_source=snapchat&adid={{ad.id}}",7754,"Life WHERE THERE IS LIFE . THERE IS HOPE EMERGENCY FLOOD RELIEF SRI LANKA 2024 WWW.LIFEUSA.ORG 1-800-827-3543 Life WHERE THERE IS LIFE ... THERE IS HOPE في نهاية العام اجعل دعمك تخفيفاً لآلام المنكوبين تبرعك قابل للإعفاء الضريبي تبرع الآن f لايف للإغاثة والتنمية"
2020,"499fce8a678b0099bd65e074243b887f64138514e4375f0e856d0dda892ea8d0","https://www.snap.com/political-ads/asset/a1d943f9c6d31cde16ad759952b1f1cbda77e1bed37c10775d7a23d61c3e5949?mediaType=png","USD",37,48772,"2020/07/31 20:22:37Z","2020/08/08 03:59:59Z","Biden Victory Fund","430 South Capitol Street SE,Washington,20003,US","Biden Victory Fund","Biden Victory Fund",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://go.joebiden.com/page/s/bvf2020-refresh-covid-ea-snap-pet?utm_source=snap&utm_campaign=refresh&utm_content=ea&refcode=omvf_snap_20200731refresh_ea_{{adSet.name}}_{{creative.name}}&source=omvf_snap_20200731refresh_ea_{{adSet.name}}_{{creative.name}}",2499,"FIND OUT JOE'S VP PICK Before Anyone Else JOIN THE LIST DONATE AT JOEBIDEN.COM/VICTORY"
2022,"57f3094ba183669f9eceb7ade7b137c7ecc45a30ec16097edf88761ca548681d","https://www.snap.com/political-ads/asset/a2e0be696c09f403f44d0a0e2adc42646cd39213d53499db90fac123cebbb9b7?mediaType=png","USD",147,12877,"2022/10/25 13:59:42Z","2022/11/08 04:59:00Z","Resistbot Action Fund","US",NA,"Resistbot Action Fund",NA,NA,NA,NA,NA,"18+","united states","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Political News Watchers","ANDROID","Provided by Advertiser","en,es",NA,NA,NA,NA,6004,"Pledge to vote for Vel Demings for U.S. Senate Swipe up & tap send to text Resistbot your pledge your vote ! Resistbot will also check your registration , and help you turn out more votes on Election Day ! PAID FOR BY RESISTBOT ACTION FUND NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE 727.900.5901"
2022,"af21d4b82c083b2897bb355563088111d9e66fb9da3e6cc048f33cb02f014d84","https://www.snap.com/political-ads/asset/ae0124cd47bf17fa77919c7da67e86737d3570b2a20918894f3712da6c9677ba?mediaType=png","USD",11,781,"2022/10/11 14:00:07Z","2022/11/08 21:00:00Z","AL Media","222 W Ontario, Suite 600,,Chicago,60654,US","One Georgia","One Georgia, Inc.",NA,NA,NA,NA,NA,"18+","united states","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://staceyabrams.com/voting/",4761,"Bee Nguyen for Secretary of State ONE GEUD MA FAN OF Bee NGUYEN MAFAN OF SECRETARY OF ATE ABR ORGIA EORGIA GEORGIA FAN OF VOTING EARLY IN PERSON IS THE MOST CONVENIENT WAY TACEY ABRAMS B to mal NGUYEN YOU CAN : EOR to make your voice heard ! SECRETARY OF STATE NGUY SECRETARY OF your count Vote at ANY location in your county Be flexible about which day of the week you vote Verify that your vote was NGUYEN SECRETARY OF STATE counted before Election Day Election Paid for by One Georgia Inc. QUESTIONS ABOUT VOTING ? Text or call the Georgia Voter Protection Hotline at 888-730-5816 ."
2019,"3f81296114496f61873f0566e86c44d2fe151eb10866257c6f62c85727157ded","https://www.snap.com/political-ads/asset/099853710d2664efc05b1ce7c19ce21f42446d17793bc4040772c3112bebe9af?mediaType=png","USD",27,2728,"2019/12/13 00:09:13Z","2020/01/01 04:59:59Z","Warren for President","90 Cambridge Street,Charlestown,02129,US","Warren for President","Warren for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"27401,27405",NA,NA,NA,"Collegiates",NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://my.elizabethwarren.com/page/s/ew-criminal-justice-reform-om?source=WFP2019-LB-HBCU-SN-US-NCAT&subsource=INT-COL-18_65-MF-NCAT-STA-CJR-DECR&utm_source=Snapchat&utm_medium=STA&utm_campaign=WFP2019&utm_content=NCAT",546,"LET'S DECRIMINALIZE MARIJUANA ^ SIGN UP NOW A"
2024,"eb55ce555fc0fa3034f1f72cfe61eba8ee1991a2f76c21b3e75e8855a29d2f01","https://www.snap.com/political-ads/asset/4da19f66e42482d0917f9120dafc6d34b0a5a79a3931d75af904df73486b3917?mediaType=png","USD",63,6509,"2024/09/05 14:09:10Z","2024/11/06 04:59:00Z","Bully Pulpit Interactive","1445 New York Ave NW,Washington,20005,US",NA,"Future Forward PAC",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"web_view_url:https://www.scientificamerican.com/article/project-2025-would-leave-hurricane-helene-survivors-with-little-disaster-aid/",6949,"PHOTO CREDIT : THE NATIONAL GAURD SCIENTIFIC AMERICAN Conservative Project 2025 Would Leave Hurricane Helene Survivors with Little Aid Thomas Frank , Chelsea Harvey & E & E News וין / MISS LISA PAID FOR BY FF PAC . FFPAC.ORG . NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE"
2024,"850208c126faaaf6e97b2adce6399a27a10d9d7c1548b40bfe959866164d511f","https://www.snap.com/political-ads/asset/db467ee381140c932d9223b036aeea228211e58f42994afe40560c0f64656d6c?mediaType=png","USD",432,60200,"2024/10/03 23:45:08Z","2024/11/05 22:00:00Z","Gambit Strategies","2939 Van Ness St NW #1006,Washington,20008,US","Montanans for Tester","Montanans for Tester",NA,NA,NA,NA,NA,"18-49","united states","Montana","Idaho,Wisconsin,North Dakota,South Dakota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"web_view_url:https://jontester.com/",7241,"BILL JON TESTER TAKING ON OUT - OF - STATE SPECIAL INTERESTS . DEFENDING MONTANA . PAID FOR BY MONTANANS FOR TESTER"
2021,"243018252412545a5df9de9f2417afc8d67bc39b9ae58f836e934591caa5fcb1","https://www.snap.com/political-ads/asset/01eae846d1439e6491e589f111de5b87216ad0efbce3e477dcca01fc9b1d1ffd?mediaType=png","USD",36,2670,"2021/01/22 20:06:31Z",NA,"Chong and Koster","1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",NA,"NARAL Pro-Choice America",NA,NA,NA,NA,"FEMALE","18-35","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"web_view_url:https://secure.ngpvan.com/Utm172vG7UC-KR9cca493A2?ms=CK.NAR.ACQ21.SC.BidenDemands.BET.P06",3653,"Tell The Biden - Harris Administration : Take Immediate Action To Protect Reproductive Rights ! ^ ADD YOUR NAME NARAL PRO - CHOICE AMERICA"
2022,"a3c00e2d5ced9c7e40a3e2c775f69fa57a65d33bf1bd4928efc75592d1f63acf","https://www.snap.com/political-ads/asset/d7591247e27d248766e811c83cf0733e79010783cc9fe612495c9345af395181?mediaType=png","USD",250,263515,"2022/05/10 21:00:00Z","2022/05/18 02:00:00Z","Color of Change PAC","1714 Franklin St,Oakland,94612,US","Satana Deberry for Durham DA","Color of Change PAC",NA,NA,NA,NA,NA,NA,"united states","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,"web_view_url:https://votingwhileblack.com/ballot/?utm_source=kd_051022_snapad_gotv_durham_bemail_image_rd1",5272,"Satana Deberry continues to be committed to Ending Criminal Justice Policies that harm Black people . RE - ELECT DEBERRY FOR DISTRICT ATTORNEY TO KEEP TRANSFORMING DURHAM COUNTY . Voting WhileBlack.com COLOR OF CHANGE PAC"
2022,"7c19c7339ce05e89814d48e215d6ac4f52855f87ea92a1795225af613179d203","https://www.snap.com/political-ads/asset/0b3041abe977b0d01eab7d68374026b6b005b04fc5cee90fdff01716c7429f44?mediaType=png","USD",58,3256,"2022/10/21 22:00:00Z","2022/11/08 23:00:00Z","BCom Solutions","919 Central Ave,Auburn,68305,US","Preserve the Good Life","Preserve the Good Life",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"web_view_url:https://preservethegoodlife.com/ptgl_minwage_ld10/",5370,"T 95896930 D T. Gaither . Secretary of the Treasury . ALON SIHL FULL CRAZ 76 V MJ 0570 SERIES 2013 Buy Secretary DO YOU SUPPORT Raising the Minimum Wage ? 2858 A ヨ etary of the Treasury . RS YES ! PAID FOR BY PRESERVE THE GOOD LIFE Zh8L9"
2024,"d838b817fce0e996943a40cc44c331e204ea7cf80e4807893a11323429c0cef0","https://www.snap.com/political-ads/asset/68a94292e0a2adf60b4aac37e761342a332c507bfed8d89b571f173e49e1e631?mediaType=png","USD",185,36552,"2024/11/05 02:50:31Z",NA,"Choose Life Marketing","US",NA,"Ascend Women's Center",NA,NA,NA,NA,"FEMALE","30-","united states",NA,NA,NA,NA,NA,NA,NA,NA,"28804,28805,28814,28815,28816,28801,28802,28803,28806,28810,28813,37601,37692,28770,28776,28757,28728,28704,28711,28701,28709,28715,28748,28738,28786,28785,28751,28716,37602,37614,37684,37605,37604,37690,37694,37615,37659,37681,37744,37745,37809,37810,37743,37616,37818,37641,37656,37711",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://go.ascendwomenscenter.org/unplanned-pregnancy-sc",7695,"ASCEND WOMEN'S CENTER SIA AJO Map 4.5 A0 % 100 PREGNANT ? ULTRASOUNDS PROTECT YOUR HEALTH Even if you're not ready to be a parent right now"
2020,"6b62ff4bba77c01aa518f6ca928e03c4789384997585cd9e4c9c523b190a7c2d","https://www.snap.com/political-ads/asset/7406ae4498e25ac2a2b3e2f460e17d5b6863af4336e99c5fc4f59858ce2cefaf?mediaType=png","USD",170,25280,"2020/09/28 22:49:51Z","2020/11/03 22:00:00Z","Wavelength Strategy","US","Progress North Carolina","Progress North Carolina",NA,NA,NA,NA,NA,"18+","united states","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA,"web_view_url:https://www.ncvoter.org/your-ballot-and-precinct/",1987,"FIND YOUR POLLING PLACE KED"
